UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
186380,40, 3,1,1,"R",22876,"R",11514,"R",11362,"R",20,"R",12,"R",8,"R",6115,"R",3104,"R",3011,"R",1719,"R",643,"R",1076,"R",2778,"R",1318,"R",1460,"R",72,"R",34,"R",38,"R",10345,"R",5544,"R",4801,"R",769,"R",372,"R",397,"R",358,"R",177,"R",181,"R",700,"R",310,"R",390
186380,41,28,2,4,"R",7715,"R",2679,"R",5036,"R",9,"R",2,"R",7,"R",892,"R",358,"R",534,"R",864,"R",207,"R",657,"R",731,"R",213,"R",518,"R",24,"R",8,"R",16,"R",3876,"R",1364,"R",2512,"R",105,"R",38,"R",67,"R",472,"R",117,"R",355,"R",742,"R",372,"R",370
186380,42,22,2,1,"R",2142,"R",881,"R",1261,"R",3,"R",2,"R",1,"R",284,"R",144,"R",140,"R",234,"R",77,"R",157,"R",273,"R",87,"R",186,"R",5,"R",3,"R",2,"R",1095,"R",463,"R",632,"R",40,"R",21,"R",19,"R",143,"R",48,"R",95,"R",65,"R",36,"R",29
186380,43,20,2,1,"R",1797,"R",741,"R",1056,"R",3,"R",2,"R",1,"R",249,"R",125,"R",124,"R",205,"R",68,"R",137,"R",252,"R",81,"R",171,"R",5,"R",3,"R",2,"R",956,"R",414,"R",542,"R",35,"R",16,"R",19,"R",67,"R",19,"R",48,"R",25,"R",13,"R",12
186380,44,15,2,1,"R",10,"R",8,"R",2,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0
186380,45,99,2,1,"R",1787,"R",733,"R",1054,"R",3,"R",2,"R",1,"R",245,"R",122,"R",123,"R",204,"R",67,"R",137,"R",251,"R",80,"R",171,"R",5,"R",3,"R",2,"R",953,"R",412,"R",541,"R",35,"R",16,"R",19,"R",67,"R",19,"R",48,"R",24,"R",12,"R",12
186380,51,21,2,1,"R",345,"R",140,"R",205,"R",0,"R",0,"R",0,"R",35,"R",19,"R",16,"R",29,"R",9,"R",20,"R",21,"R",6,"R",15,"R",0,"R",0,"R",0,"R",139,"R",49,"R",90,"R",5,"R",5,"R",0,"R",76,"R",29,"R",47,"R",40,"R",23,"R",17
186380,52,25,2,3,"R",5573,"R",1798,"R",3775,"R",6,"R",0,"R",6,"R",608,"R",214,"R",394,"R",630,"R",130,"R",500,"R",458,"R",126,"R",332,"R",19,"R",5,"R",14,"R",2781,"R",901,"R",1880,"R",65,"R",17,"R",48,"R",329,"R",69,"R",260,"R",677,"R",336,"R",341
186380,59,16,2,1,"R",220,"R",66,"R",154,"R",0,"R",0,"R",0,"R",15,"R",8,"R",7,"R",31,"R",4,"R",27,"R",39,"R",8,"R",31,"R",0,"R",0,"R",0,"R",112,"R",39,"R",73,"R",4,"R",0,"R",4,"R",15,"R",3,"R",12,"R",4,"R",4,"R",0
186380,60,17,2,1,"R",1567,"R",667,"R",900,"R",3,"R",2,"R",1,"R",230,"R",114,"R",116,"R",173,"R",63,"R",110,"R",212,"R",72,"R",140,"R",5,"R",3,"R",2,"R",841,"R",373,"R",468,"R",31,"R",16,"R",15,"R",52,"R",16,"R",36,"R",20,"R",8,"R",12
190150, 1,29,3,4,"R",26957,"R",13303,"R",13654,"R",71,"R",31,"R",40,"R",3387,"R",1552,"R",1835,"R",1420,"R",594,"R",826,"R",2185,"R",1029,"R",1156,"R",30,"R",19,"R",11,"R",9608,"R",4778,"R",4830,"R",691,"R",275,"R",416,"R",2026,"R",907,"R",1119,"R",7539,"R",4118,"R",3421
190150, 2,99,3,1,"R",7970,"R",4185,"R",3785,"R",44,"R",17,"R",27,"R",1362,"R",679,"R",683,"R",597,"R",276,"R",321,"R",1082,"R",563,"R",519,"R",11,"R",7,"R",4,"R",3126,"R",1756,"R",1370,"R",358,"R",162,"R",196,"R",300,"R",145,"R",155,"R",1090,"R",580,"R",510
190150, 3,99,3,1,"R",7970,"R",4185,"R",3785,"R",44,"R",17,"R",27,"R",1362,"R",679,"R",683,"R",597,"R",276,"R",321,"R",1082,"R",563,"R",519,"R",11,"R",7,"R",4,"R",3126,"R",1756,"R",1370,"R",358,"R",162,"R",196,"R",300,"R",145,"R",155,"R",1090,"R",580,"R",510
190150, 4,99,3,1,"R",1509,"R",737,"R",772,"R",11,"R",6,"R",5,"R",300,"R",135,"R",165,"R",111,"R",45,"R",66,"R",217,"R",103,"R",114,"R",1,"R",1,"R",0,"R",559,"R",312,"R",247,"R",74,"R",27,"R",47,"R",32,"R",17,"R",15,"R",204,"R",91,"R",113
190150, 5,99,3,1,"R",6461,"R",3448,"R",3013,"R",33,"R",11,"R",22,"R",1062,"R",544,"R",518,"R",486,"R",231,"R",255,"R",865,"R",460,"R",405,"R",10,"R",6,"R",4,"R",2567,"R",1444,"R",1123,"R",284,"R",135,"R",149,"R",268,"R",128,"R",140,"R",886,"R",489,"R",397
190150,12,99,3,3,"R",18987,"R",9118,"R",9869,"R",27,"R",14,"R",13,"R",2025,"R",873,"R",1152,"R",823,"R",318,"R",505,"R",1103,"R",466,"R",637,"R",19,"R",12,"R",7,"R",6482,"R",3022,"R",3460,"R",333,"R",113,"R",220,"R",1726,"R",762,"R",964,"R",6449,"R",3538,"R",2911
190150,19,99,3,1,"R",571,"R",364,"R",207,"R",3,"R",1,"R",2,"R",84,"R",49,"R",35,"R",28,"R",17,"R",11,"R",49,"R",30,"R",19,"R",3,"R",3,"R",0,"R",236,"R",161,"R",75,"R",14,"R",8,"R",6,"R",36,"R",20,"R",16,"R",118,"R",75,"R",43
190150,20,99,3,1,"R",5890,"R",3084,"R",2806,"R",30,"R",10,"R",20,"R",978,"R",495,"R",483,"R",458,"R",214,"R",244,"R",816,"R",430,"R",386,"R",7,"R",3,"R",4,"R",2331,"R",1283,"R",1048,"R",270,"R",127,"R",143,"R",232,"R",108,"R",124,"R",768,"R",414,"R",354
190150,21,14,1,4,"R",22731,"R",11243,"R",11488,"R",66,"R",29,"R",37,"R",2883,"R",1317,"R",1566,"R",1158,"R",481,"R",677,"R",1862,"R",883,"R",979,"R",18,"R",13,"R",5,"R",7988,"R",4048,"R",3940,"R",613,"R",244,"R",369,"R",1471,"R",648,"R",823,"R",6672,"R",3580,"R",3092
190150,22, 8,1,1,"R",7374,"R",3881,"R",3493,"R",42,"R",16,"R",26,"R",1322,"R",663,"R",659,"R",558,"R",252,"R",306,"R",1010,"R",518,"R",492,"R",9,"R",6,"R",3,"R",2793,"R",1586,"R",1207,"R",343,"R",153,"R",190,"R",234,"R",120,"R",114,"R",1063,"R",567,"R",496
190150,23, 6,1,1,"R",7374,"R",3881,"R",3493,"R",42,"R",16,"R",26,"R",1322,"R",663,"R",659,"R",558,"R",252,"R",306,"R",1010,"R",518,"R",492,"R",9,"R",6,"R",3,"R",2793,"R",1586,"R",1207,"R",343,"R",153,"R",190,"R",234,"R",120,"R",114,"R",1063,"R",567,"R",496
190150,24, 1,1,1,"R",1476,"R",719,"R",757,"R",11,"R",6,"R",5,"R",300,"R",135,"R",165,"R",111,"R",45,"R",66,"R",215,"R",102,"R",113,"R",1,"R",1,"R",0,"R",539,"R",301,"R",238,"R",74,"R",27,"R",47,"R",23,"R",12,"R",11,"R",202,"R",90,"R",112
190150,25,99,1,1,"R",5898,"R",3162,"R",2736,"R",31,"R",10,"R",21,"R",1022,"R",528,"R",494,"R",447,"R",207,"R",240,"R",795,"R",416,"R",379,"R",8,"R",5,"R",3,"R",2254,"R",1285,"R",969,"R",269,"R",126,"R",143,"R",211,"R",108,"R",103,"R",861,"R",477,"R",384
190150,32,11,1,3,"R",15357,"R",7362,"R",7995,"R",24,"R",13,"R",11,"R",1561,"R",654,"R",907,"R",600,"R",229,"R",371,"R",852,"R",365,"R",487,"R",9,"R",7,"R",2,"R",5195,"R",2462,"R",2733,"R",270,"R",91,"R",179,"R",1237,"R",528,"R",709,"R",5609,"R",3013,"R",2596
190150,39, 2,1,1,"R",491,"R",325,"R",166,"R",3,"R",1,"R",2,"R",81,"R",48,"R",33,"R",18,"R",11,"R",7,"R",39,"R",25,"R",14,"R",2,"R",2,"R",0,"R",195,"R",138,"R",57,"R",14,"R",8,"R",6,"R",26,"R",18,"R",8,"R",113,"R",74,"R",39
190150,40, 3,1,1,"R",5407,"R",2837,"R",2570,"R",28,"R",9,"R",19,"R",941,"R",480,"R",461,"R",429,"R",196,"R",233,"R",756,"R",391,"R",365,"R",6,"R",3,"R",3,"R",2059,"R",1147,"R",912,"R",255,"R",118,"R",137,"R",185,"R",90,"R",95,"R",748,"R",403,"R",345
190150,41,28,2,4,"R",4226,"R",2060,"R",2166,"R",5,"R",2,"R",3,"R",504,"R",235,"R",269,"R",262,"R",113,"R",149,"R",323,"R",146,"R",177,"R",12,"R",6,"R",6,"R",1620,"R",730,"R",890,"R",78,"R",31,"R",47,"R",555,"R",259,"R",296,"R",867,"R",538,"R",329
190150,42,22,2,1,"R",596,"R",304,"R",292,"R",2,"R",1,"R",1,"R",40,"R",16,"R",24,"R",39,"R",24,"R",15,"R",72,"R",45,"R",27,"R",2,"R",1,"R",1,"R",333,"R",170,"R",163,"R",15,"R",9,"R",6,"R",66,"R",25,"R",41,"R",27,"R",13,"R",14
190150,43,20,2,1,"R",596,"R",304,"R",292,"R",2,"R",1,"R",1,"R",40,"R",16,"R",24,"R",39,"R",24,"R",15,"R",72,"R",45,"R",27,"R",2,"R",1,"R",1,"R",333,"R",170,"R",163,"R",15,"R",9,"R",6,"R",66,"R",25,"R",41,"R",27,"R",13,"R",14
190150,44,15,2,1,"R",33,"R",18,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",20,"R",11,"R",9,"R",0,"R",0,"R",0,"R",9,"R",5,"R",4,"R",2,"R",1,"R",1
190150,45,99,2,1,"R",563,"R",286,"R",277,"R",2,"R",1,"R",1,"R",40,"R",16,"R",24,"R",39,"R",24,"R",15,"R",70,"R",44,"R",26,"R",2,"R",1,"R",1,"R",313,"R",159,"R",154,"R",15,"R",9,"R",6,"R",57,"R",20,"R",37,"R",25,"R",12,"R",13
190150,52,25,2,3,"R",3630,"R",1756,"R",1874,"R",3,"R",1,"R",2,"R",464,"R",219,"R",245,"R",223,"R",89,"R",134,"R",251,"R",101,"R",150,"R",10,"R",5,"R",5,"R",1287,"R",560,"R",727,"R",63,"R",22,"R",41,"R",489,"R",234,"R",255,"R",840,"R",525,"R",315
190150,59,16,2,1,"R",80,"R",39,"R",41,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",10,"R",6,"R",4,"R",10,"R",5,"R",5,"R",1,"R",1,"R",0,"R",41,"R",23,"R",18,"R",0,"R",0,"R",0,"R",10,"R",2,"R",8,"R",5,"R",1,"R",4
190150,60,17,2,1,"R",483,"R",247,"R",236,"R",2,"R",1,"R",1,"R",37,"R",15,"R",22,"R",29,"R",18,"R",11,"R",60,"R",39,"R",21,"R",1,"R",0,"R",1,"R",272,"R",136,"R",136,"R",15,"R",9,"R",6,"R",47,"R",18,"R",29,"R",20,"R",11,"R",9
190415, 1,29,3,4,"R",21593,"R",11074,"R",10519,"R",59,"R",28,"R",31,"R",3026,"R",1471,"R",1555,"R",1061,"R",454,"R",607,"R",1961,"R",1030,"R",931,"R",8,"R",4,"R",4,"R",8590,"R",4544,"R",4046,"R",756,"R",340,"R",416,"R",1926,"R",925,"R",1001,"R",4206,"R",2278,"R",1928
190415, 2,99,3,1,"R",14393,"R",7050,"R",7343,"R",43,"R",22,"R",21,"R",2342,"R",1071,"R",1271,"R",840,"R",353,"R",487,"R",1597,"R",820,"R",777,"R",5,"R",3,"R",2,"R",6109,"R",3167,"R",2942,"R",618,"R",274,"R",344,"R",1421,"R",667,"R",754,"R",1418,"R",673,"R",745
190415, 3,99,3,1,"R",14309,"R",7010,"R",7299,"R",43,"R",22,"R",21,"R",2340,"R",1069,"R",1271,"R",840,"R",353,"R",487,"R",1597,"R",820,"R",777,"R",5,"R",3,"R",2,"R",6107,"R",3166,"R",2941,"R",618,"R",274,"R",344,"R",1415,"R",666,"R",749,"R",1344,"R",637,"R",707
190415, 4,99,3,1,"R",3223,"R",1581,"R",1642,"R",13,"R",5,"R",8,"R",543,"R",248,"R",295,"R",225,"R",96,"R",129,"R",386,"R",207,"R",179,"Z",0,"Z",0,"Z",0,"R",1253,"R",641,"R",612,"R",152,"R",70,"R",82,"R",305,"R",157,"R",148,"R",346,"R",157,"R",189
190415, 5,99,3,1,"R",11086,"R",5429,"R",5657,"R",30,"R",17,"R",13,"R",1797,"R",821,"R",976,"R",615,"R",257,"R",358,"R",1211,"R",613,"R",598,"R",5,"R",3,"R",2,"R",4854,"R",2525,"R",2329,"R",466,"R",204,"R",262,"R",1110,"R",509,"R",601,"R",998,"R",480,"R",518
190415,11,99,3,1,"R",84,"R",40,"R",44,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"R",5,"R",74,"R",36,"R",38
190415,12,99,3,3,"R",7200,"R",4024,"R",3176,"R",16,"R",6,"R",10,"R",684,"R",400,"R",284,"R",221,"R",101,"R",120,"R",364,"R",210,"R",154,"R",3,"R",1,"R",2,"R",2481,"R",1377,"R",1104,"R",138,"R",66,"R",72,"R",505,"R",258,"R",247,"R",2788,"R",1605,"R",1183
190415,19,99,3,1,"R",542,"R",284,"R",258,"R",1,"R",1,"Z",0,"R",68,"R",35,"R",33,"R",17,"R",9,"R",8,"R",45,"R",19,"R",26,"Z",0,"Z",0,"Z",0,"R",261,"R",144,"R",117,"R",18,"R",7,"R",11,"R",59,"R",31,"R",28,"R",73,"R",38,"R",35
190415,20,99,3,1,"R",10544,"R",5145,"R",5399,"R",29,"R",16,"R",13,"R",1729,"R",786,"R",943,"R",598,"R",248,"R",350,"R",1166,"R",594,"R",572,"R",5,"R",3,"R",2,"R",4593,"R",2381,"R",2212,"R",448,"R",197,"R",251,"R",1051,"R",478,"R",573,"R",925,"R",442,"R",483
190415,21,14,1,4,"R",21528,"R",11045,"R",10483,"R",59,"R",28,"R",31,"R",3024,"R",1471,"R",1553,"R",1061,"R",454,"R",607,"R",1958,"R",1029,"R",929,"R",8,"R",4,"R",4,"R",8537,"R",4520,"R",4017,"R",755,"R",340,"R",415,"R",1922,"R",922,"R",1000,"R",4204,"R",2277,"R",1927
190415,22, 8,1,1,"R",14380,"R",7048,"R",7332,"R",43,"R",22,"R",21,"R",2341,"R",1071,"R",1270,"R",840,"R",353,"R",487,"R",1596,"R",820,"R",776,"R",5,"R",3,"R",2,"R",6098,"R",3165,"R",2933,"R",618,"R",274,"R",344,"R",1421,"R",667,"R",754,"R",1418,"R",673,"R",745
190415,23, 6,1,1,"R",14296,"R",7008,"R",7288,"R",43,"R",22,"R",21,"R",2339,"R",1069,"R",1270,"R",840,"R",353,"R",487,"R",1596,"R",820,"R",776,"R",5,"R",3,"R",2,"R",6096,"R",3164,"R",2932,"R",618,"R",274,"R",344,"R",1415,"R",666,"R",749,"R",1344,"R",637,"R",707
190415,24, 1,1,1,"R",3223,"R",1581,"R",1642,"R",13,"R",5,"R",8,"R",543,"R",248,"R",295,"R",225,"R",96,"R",129,"R",386,"R",207,"R",179,"Z",0,"Z",0,"Z",0,"R",1253,"R",641,"R",612,"R",152,"R",70,"R",82,"R",305,"R",157,"R",148,"R",346,"R",157,"R",189
190415,25,99,1,1,"R",11073,"R",5427,"R",5646,"R",30,"R",17,"R",13,"R",1796,"R",821,"R",975,"R",615,"R",257,"R",358,"R",1210,"R",613,"R",597,"R",5,"R",3,"R",2,"R",4843,"R",2523,"R",2320,"R",466,"R",204,"R",262,"R",1110,"R",509,"R",601,"R",998,"R",480,"R",518
190415,31, 7,1,1,"R",84,"R",40,"R",44,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"R",5,"R",74,"R",36,"R",38
190415,32,11,1,3,"R",7148,"R",3997,"R",3151,"R",16,"R",6,"R",10,"R",683,"R",400,"R",283,"R",221,"R",101,"R",120,"R",362,"R",209,"R",153,"R",3,"R",1,"R",2,"R",2439,"R",1355,"R",1084,"R",137,"R",66,"R",71,"R",501,"R",255,"R",246,"R",2786,"R",1604,"R",1182
190415,39, 2,1,1,"R",541,"R",283,"R",258,"R",1,"R",1,"Z",0,"R",68,"R",35,"R",33,"R",17,"R",9,"R",8,"R",45,"R",19,"R",26,"Z",0,"Z",0,"Z",0,"R",260,"R",143,"R",117,"R",18,"R",7,"R",11,"R",59,"R",31,"R",28,"R",73,"R",38,"R",35
190415,40, 3,1,1,"R",10532,"R",5144,"R",5388,"R",29,"R",16,"R",13,"R",1728,"R",786,"R",942,"R",598,"R",248,"R",350,"R",1165,"R",594,"R",571,"R",5,"R",3,"R",2,"R",4583,"R",2380,"R",2203,"R",448,"R",197,"R",251,"R",1051,"R",478,"R",573,"R",925,"R",442,"R",483
190415,41,28,2,4,"R",65,"R",29,"R",36,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",53,"R",24,"R",29,"R",1,"Z",0,"R",1,"R",4,"R",3,"R",1,"R",2,"R",1,"R",1
190415,42,22,2,1,"R",13,"R",2,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",2,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
190415,43,20,2,1,"R",13,"R",2,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",2,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
190415,45,99,2,1,"R",13,"R",2,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",2,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
190415,52,25,2,3,"R",52,"R",27,"R",25,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",42,"R",22,"R",20,"R",1,"Z",0,"R",1,"R",4,"R",3,"R",1,"R",2,"R",1,"R",1
190415,59,16,2,1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
190415,60,17,2,1,"R",12,"R",1,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",10,"R",1,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
193900, 1,29,3,4,"R",44599,"R",18619,"R",25980,"R",90,"R",39,"R",51,"R",6488,"R",2715,"R",3773,"R",2161,"R",667,"R",1494,"R",3604,"R",1279,"R",2325,"R",54,"R",23,"R",31,"R",17168,"R",7180,"R",9988,"R",1066,"R",349,"R",717,"R",5684,"R",2697,"R",2987,"R",8284,"R",3670,"R",4614
193900, 2,99,3,1,"R",22615,"R",9066,"R",13549,"R",54,"R",21,"R",33,"R",4103,"R",1723,"R",2380,"R",1046,"R",316,"R",730,"R",2359,"R",847,"R",1512,"R",21,"R",9,"R",12,"R",8707,"R",3455,"R",5252,"R",773,"R",253,"R",520,"R",2455,"R",1027,"R",1428,"R",3097,"R",1415,"R",1682
193900, 3,99,3,1,"R",22172,"R",8889,"R",13283,"R",54,"R",21,"R",33,"R",4074,"R",1717,"R",2357,"R",1036,"R",313,"R",723,"R",2333,"R",838,"R",1495,"R",19,"R",7,"R",12,"R",8507,"R",3382,"R",5125,"R",767,"R",250,"R",517,"R",2361,"R",981,"R",1380,"R",3021,"R",1380,"R",1641
193900, 4,99,3,1,"R",5207,"R",2083,"R",3124,"R",7,"R",3,"R",4,"R",950,"R",425,"R",525,"R",233,"R",72,"R",161,"R",605,"R",229,"R",376,"R",8,"R",2,"R",6,"R",1844,"R",722,"R",1122,"R",226,"R",71,"R",155,"R",441,"R",154,"R",287,"R",893,"R",405,"R",488
193900, 5,99,3,1,"R",16965,"R",6806,"R",10159,"R",47,"R",18,"R",29,"R",3124,"R",1292,"R",1832,"R",803,"R",241,"R",562,"R",1728,"R",609,"R",1119,"R",11,"R",5,"R",6,"R",6663,"R",2660,"R",4003,"R",541,"R",179,"R",362,"R",1920,"R",827,"R",1093,"R",2128,"R",975,"R",1153
193900,11,99,3,1,"R",443,"R",177,"R",266,"R",0,"R",0,"R",0,"R",29,"R",6,"R",23,"R",10,"R",3,"R",7,"R",26,"R",9,"R",17,"R",2,"R",2,"R",0,"R",200,"R",73,"R",127,"R",6,"R",3,"R",3,"R",94,"R",46,"R",48,"R",76,"R",35,"R",41
193900,12,99,3,3,"R",21984,"R",9553,"R",12431,"R",36,"R",18,"R",18,"R",2385,"R",992,"R",1393,"R",1115,"R",351,"R",764,"R",1245,"R",432,"R",813,"R",33,"R",14,"R",19,"R",8461,"R",3725,"R",4736,"R",293,"R",96,"R",197,"R",3229,"R",1670,"R",1559,"R",5187,"R",2255,"R",2932
193900,19,99,3,1,"R",891,"R",276,"R",615,"R",2,"R",0,"R",2,"R",82,"R",15,"R",67,"R",71,"R",21,"R",50,"R",96,"R",28,"R",68,"R",0,"R",0,"R",0,"R",385,"R",117,"R",268,"R",23,"R",7,"R",16,"R",135,"R",53,"R",82,"R",97,"R",35,"R",62
193900,20,99,3,1,"R",16074,"R",6530,"R",9544,"R",45,"R",18,"R",27,"R",3042,"R",1277,"R",1765,"R",732,"R",220,"R",512,"R",1632,"R",581,"R",1051,"R",11,"R",5,"R",6,"R",6278,"R",2543,"R",3735,"R",518,"R",172,"R",346,"R",1785,"R",774,"R",1011,"R",2031,"R",940,"R",1091
193900,21,14,1,4,"R",35096,"R",14395,"R",20701,"R",72,"R",30,"R",42,"R",5403,"R",2238,"R",3165,"R",1591,"R",495,"R",1096,"R",3031,"R",1083,"R",1948,"R",36,"R",15,"R",21,"R",13062,"R",5402,"R",7660,"R",938,"R",299,"R",639,"R",3505,"R",1552,"R",1953,"R",7458,"R",3281,"R",4177
193900,22, 8,1,1,"R",21365,"R",8567,"R",12798,"R",53,"R",21,"R",32,"R",3982,"R",1679,"R",2303,"R",942,"R",287,"R",655,"R",2234,"R",811,"R",1423,"R",18,"R",7,"R",11,"R",8264,"R",3281,"R",4983,"R",748,"R",241,"R",507,"R",2100,"R",858,"R",1242,"R",3024,"R",1382,"R",1642
193900,23, 6,1,1,"R",21081,"R",8463,"R",12618,"R",53,"R",21,"R",32,"R",3968,"R",1677,"R",2291,"R",934,"R",285,"R",649,"R",2215,"R",802,"R",1413,"R",17,"R",6,"R",11,"R",8124,"R",3238,"R",4886,"R",744,"R",238,"R",506,"R",2053,"R",839,"R",1214,"R",2973,"R",1357,"R",1616
193900,24, 1,1,1,"R",5168,"R",2067,"R",3101,"R",7,"R",3,"R",4,"R",944,"R",422,"R",522,"R",233,"R",72,"R",161,"R",599,"R",227,"R",372,"R",8,"R",2,"R",6,"R",1831,"R",718,"R",1113,"R",224,"R",70,"R",154,"R",434,"R",151,"R",283,"R",888,"R",402,"R",486
193900,25,99,1,1,"R",15913,"R",6396,"R",9517,"R",46,"R",18,"R",28,"R",3024,"R",1255,"R",1769,"R",701,"R",213,"R",488,"R",1616,"R",575,"R",1041,"R",9,"R",4,"R",5,"R",6293,"R",2520,"R",3773,"R",520,"R",168,"R",352,"R",1619,"R",688,"R",931,"R",2085,"R",955,"R",1130
193900,31, 7,1,1,"R",284,"R",104,"R",180,"R",0,"R",0,"R",0,"R",14,"R",2,"R",12,"R",8,"R",2,"R",6,"R",19,"R",9,"R",10,"R",1,"R",1,"R",0,"R",140,"R",43,"R",97,"R",4,"R",3,"R",1,"R",47,"R",19,"R",28,"R",51,"R",25,"R",26
193900,32,11,1,3,"R",13731,"R",5828,"R",7903,"R",19,"R",9,"R",10,"R",1421,"R",559,"R",862,"R",649,"R",208,"R",441,"R",797,"R",272,"R",525,"R",18,"R",8,"R",10,"R",4798,"R",2121,"R",2677,"R",190,"R",58,"R",132,"R",1405,"R",694,"R",711,"R",4434,"R",1899,"R",2535
193900,39, 2,1,1,"R",772,"R",242,"R",530,"R",1,"R",0,"R",1,"R",70,"R",13,"R",57,"R",60,"R",17,"R",43,"R",80,"R",24,"R",56,"R",0,"R",0,"R",0,"R",348,"R",107,"R",241,"R",19,"R",6,"R",13,"R",99,"R",40,"R",59,"R",95,"R",35,"R",60
193900,40, 3,1,1,"R",15141,"R",6154,"R",8987,"R",45,"R",18,"R",27,"R",2954,"R",1242,"R",1712,"R",641,"R",196,"R",445,"R",1536,"R",551,"R",985,"R",9,"R",4,"R",5,"R",5945,"R",2413,"R",3532,"R",501,"R",162,"R",339,"R",1520,"R",648,"R",872,"R",1990,"R",920,"R",1070
193900,41,28,2,4,"R",9503,"R",4224,"R",5279,"R",18,"R",9,"R",9,"R",1085,"R",477,"R",608,"R",570,"R",172,"R",398,"R",573,"R",196,"R",377,"R",18,"R",8,"R",10,"R",4106,"R",1778,"R",2328,"R",128,"R",50,"R",78,"R",2179,"R",1145,"R",1034,"R",826,"R",389,"R",437
193900,42,22,2,1,"R",1250,"R",499,"R",751,"R",1,"R",0,"R",1,"R",121,"R",44,"R",77,"R",104,"R",29,"R",75,"R",125,"R",36,"R",89,"R",3,"R",2,"R",1,"R",443,"R",174,"R",269,"R",25,"R",12,"R",13,"R",355,"R",169,"R",186,"R",73,"R",33,"R",40
